Age,Height,Weight,Gender_Female,Gender_Male,family_history_with_overweight_no,family_history_with_overweight_yes,FAVC_no,FAVC_yes,FCVC_1,FCVC_2,FCVC_3,NCP_1,NCP_2,NCP_3,NCP_4,CAEC_Always,CAEC_Frequently,CAEC_Sometimes,CAEC_no,SCC_no,SCC_yes,FAF_0,FAF_1,FAF_2,FAF_3,TUE_0,TUE_1,TUE_2,CALC_Always,CALC_Frequently,CALC_Sometimes,CALC_no,NObeyesdad
-0.5217412208658921,1.2684305269658112,-0.5570393822338009,False,True,False,True,False,True,True,False,False,False,False,True,False,False,True,False,False,True,False,False,False,True,False,True,False,False,False,False,True,False,Normal_Weight
-0.5217412208658921,0.5180235725132994,-0.5570393822338009,False,True,False,True,False,True,True,False,False,False,False,True,False,False,True,False,False,True,False,False,False,True,False,True,False,False,False,False,True,False,Normal_Weight
-0.6790834661870204,-0.4467853689256443,-1.015317590701258,True,False,False,True,True,False,False,False,True,False,False,True,False,False,False,True,False,True,False,False,True,False,False,True,False,False,False,False,True,False,Normal_Weight
-0.5217412208658921,-1.6259962973510176,-1.3972160977574724,True,False,True,False,False,True,False,True,False,False,False,True,False,False,False,True,False,True,False,True,False,False,False,True,False,False,False,False,True,False,Normal_Weight
-0.5217412208658921,-0.9827903363917218,-1.225361769582176,True,False,False,True,False,True,False,False,True,False,False,True,False,False,False,True,False,True,False,True,False,False,False,False,True,False,False,False,True,False,Normal_Weight
-0.6790834661870204,-2.162001264817097,-1.6263552019912009,True,False,True,False,False,True,False,True,False,False,False,True,False,False,False,True,False,True,False,True,False,False,False,True,False,False,False,False,True,False,Normal_Weight
-0.2070567302236356,-0.6611873559120762,-1.3208363963462295,True,False,True,False,False,True,False,False,True,True,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,True,False,False,False,True,Normal_Weight
-0.2070567302236356,-0.7683883494052922,-1.2062668442293651,True,False,False,True,True,False,False,False,True,False,False,True,False,False,False,False,True,False,True,False,False,True,False,False,True,False,False,False,False,True,Normal_Weight
-0.36439897554476386,-1.0899913298849377,-1.2062668442293651,True,False,True,False,True,False,False,False,True,False,False,False,True,True,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,True,Normal_Weight
-0.2070567302236356,-0.23238338193921237,-0.9389378892900152,False,True,True,False,True,False,False,True,False,False,False,False,True,False,True,False,False,True,False,True,False,False,False,True,False,False,False,False,True,False,Normal_Weight
-0.36439897554476386,-0.017981394952780436,-0.6334190836450437,False,True,False,True,False,True,False,True,False,False,False,True,False,False,False,True,False,True,False,True,False,False,False,False,True,False,False,False,True,False,Normal_Weight
-0.5217412208658921,-0.6611873559120762,-0.8243683371731508,False,True,False,True,True,False,False,True,False,False,False,True,False,False,False,True,False,True,False,True,False,False,False,False,True,False,False,False,False,True,Normal_Weight
-1.1511102021504052,-0.5539863624188602,-0.747988635761908,True,False,False,True,False,True,False,False,True,True,False,False,False,False,False,True,False,True,False,False,True,False,False,False,True,False,False,False,False,True,Normal_Weight
-0.6790834661870204,0.6252245660065153,-1.2062668442293651,False,True,False,True,False,True,False,True,False,False,False,False,True,False,False,True,False,True,False,False,False,True,False,False,False,True,False,False,False,True,Insufficient_Weight
-0.5217412208658921,-1.6259962973510176,-1.4354059484630937,True,False,False,True,False,True,False,True,False,False,False,True,False,False,False,True,False,True,False,False,False,False,True,False,True,False,False,False,True,False,Normal_Weight
-0.6790834661870204,-0.5539863624188602,-1.0916972921125008,False,True,True,False,False,True,False,True,False,False,False,True,False,False,False,True,False,True,False,False,False,False,True,False,True,False,False,False,True,False,Normal_Weight
-0.36439897554476386,-0.3395843754324283,-0.9389378892900152,False,True,True,False,False,True,False,True,False,True,False,False,False,False,False,False,True,True,False,True,False,False,False,True,False,False,False,False,True,False,Normal_Weight
-0.36439897554476386,-0.23238338193921237,-1.2062668442293651,False,True,False,True,False,True,False,True,False,False,False,True,False,False,False,True,False,True,False,True,False,False,False,False,False,True,False,False,True,False,Normal_Weight
-0.5217412208658921,-0.4467853689256443,-1.1298871428181223,True,False,False,True,False,True,False,True,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False,False,False,True,Normal_Weight
-0.5217412208658921,-0.8755893428985058,-0.6716089343506652,True,False,False,True,False,True,True,False,False,False,False,True,False,False,True,False,False,True,False,True,False,False,False,False,True,False,False,False,False,True,Overweight_Level_I
-0.2070567302236356,1.0540285399793792,0.13037793046738483,False,True,False,True,False,True,True,False,False,False,False,True,False,True,False,False,False,True,False,True,False,False,False,False,False,True,False,True,False,False,Overweight_Level_II
-0.2070567302236356,-0.5539863624188602,0.321327183995492,False,True,False,True,False,True,False,True,False,False,False,True,False,True,False,False,False,True,False,True,False,False,False,False,True,False,False,True,False,False,Obesity_Type_I
0.8943389870242623,0.6252245660065153,0.9705546459910562,False,True,False,True,False,True,True,False,False,False,False,True,False,False,False,False,True,False,True,True,False,False,False,True,False,False,False,True,False,False,Obesity_Type_II
-0.2070567302236356,1.0540285399793792,-1.015317590701258,False,True,False,True,True,False,False,True,False,False,False,True,False,False,False,False,True,True,False,True,False,False,False,False,True,False,False,False,True,False,Normal_Weight
-0.2070567302236356,-0.5539863624188602,-0.2515205765888294,True,False,False,True,False,True,False,True,False,False,False,True,False,True,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,True,Overweight_Level_II
-0.36439897554476386,-0.3395843754324283,-1.3972160977574724,True,False,False,True,True,False,False,False,True,False,False,True,False,False,False,False,True,False,True,False,False,True,False,False,True,False,False,False,True,False,Insufficient_Weight
-0.049714484902507336,-0.5539863624188602,-1.015317590701258,True,False,False,True,True,False,False,True,False,False,False,True,False,False,False,True,False,False,True,False,True,False,False,True,False,False,False,False,False,True,Normal_Weight
-0.8364257115081487,1.590033507445459,-0.8243683371731508,False,True,False,True,True,False,False,True,False,False,False,True,False,False,False,True,False,True,False,False,False,True,False,False,True,False,False,False,True,False,Normal_Weight
-0.049714484902507336,-0.017981394952780436,-0.060571323060722305,False,True,False,True,False,True,False,True,False,False,False,True,False,False,True,False,False,True,False,True,False,False,False,False,True,False,False,True,False,False,Overweight_Level_II
-0.2070567302236356,-0.7683883494052922,-1.5881653512855796,True,False,False,True,True,False,False,False,True,False,False,True,False,False,False,True,False,False,True,False,False,True,False,True,False,False,False,False,False,True,Insufficient_Weight
-0.049714484902507336,-1.0899913298849377,-1.5881653512855796,True,False,False,True,True,False,False,True,False,False,False,True,False,False,False,False,True,True,False,False,True,False,False,True,False,False,False,False,False,True,Insufficient_Weight
-0.049714484902507336,-0.017981394952780436,-0.2515205765888294,True,False,False,True,False,True,False,True,False,False,False,True,False,False,False,True,False,True,False,True,False,False,False,True,False,False,False,False,False,True,Overweight_Level_II
-0.2070567302236356,-0.5539863624188602,0.13037793046738483,True,False,False,True,False,True,False,True,False,False,False,True,False,False,False,True,False,True,False,True,False,False,False,False,True,False,False,False,False,True,Obesity_Type_I
-0.2070567302236356,-0.5539863624188602,-1.015317590701258,False,True,False,True,True,False,False,True,False,False,False,True,False,False,False,True,False,True,False,True,False,False,False,True,False,False,False,False,True,False,Normal_Weight
-0.8364257115081487,-0.7683883494052922,-1.0916972921125008,True,False,True,False,True,False,False,False,True,False,False,True,False,False,False,True,False,False,True,True,False,False,False,True,False,False,False,False,False,True,Normal_Weight
0.8943389870242623,1.0540285399793792,0.16856778117300628,False,True,False,True,False,True,False,True,False,False,False,True,False,False,True,False,False,True,False,True,False,False,False,True,False,False,False,False,True,False,Overweight_Level_II
-0.2070567302236356,-0.3395843754324283,-0.04147639770791159,False,True,False,True,False,True,False,True,False,False,False,True,False,True,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,True,Obesity_Type_I
-0.8364257115081487,-1.0899913298849377,-1.5881653512855796,True,False,True,False,True,False,False,False,True,False,False,True,False,False,False,False,True,False,True,False,False,True,False,True,False,False,False,False,False,True,Insufficient_Weight
0.10762776041862093,-0.017981394952780436,-0.13695102447196517,False,True,False,True,False,True,False,True,False,False,False,True,False,False,True,False,False,True,False,True,False,False,False,False,True,False,False,False,True,False,Overweight_Level_II
-0.2070567302236356,-0.5539863624188602,-1.0726023667596902,False,True,False,True,True,False,False,True,False,False,False,True,False,False,False,True,False,True,False,True,False,False,False,True,False,False,False,False,False,True,Normal_Weight
-0.5217412208658921,1.590033507445459,-0.13695102447196517,False,True,False,True,False,True,False,True,False,True,False,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,False,True,Normal_Weight
-0.8364257115081487,1.2684305269658112,0.015808378350520555,False,True,False,True,False,True,False,True,False,False,False,True,False,False,False,True,False,True,False,True,False,False,False,True,False,False,False,False,False,True,Overweight_Level_I
-0.36439897554476386,-0.5539863624188602,-0.8243683371731508,True,False,False,True,False,True,False,True,False,False,False,True,False,False,True,False,False,False,True,False,True,False,False,True,False,False,False,False,False,True,Normal_Weight
0.736996741703134,-0.017981394952780436,-0.3279002780000723,True,False,False,True,False,True,False,False,True,False,False,True,False,False,False,True,False,True,False,False,False,True,False,False,True,False,False,True,False,False,Overweight_Level_II
0.10762776041862093,-0.7683883494052922,0.24494748258424912,True,False,True,False,True,False,False,False,True,False,False,False,True,True,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,True,Obesity_Type_II
-0.6790834661870204,-0.9827903363917218,-0.8625581878787723,True,False,False,True,True,False,False,False,True,False,False,True,False,True,False,False,False,False,True,True,False,False,False,False,True,False,False,True,False,False,Normal_Weight
4.827895120052469,0.8396265529929473,-0.09876117376634373,False,True,False,True,True,False,False,False,True,False,False,False,True,False,True,False,False,False,True,False,False,False,True,True,False,False,False,True,False,False,Overweight_Level_I
-0.6790834661870204,-1.0899913298849377,-1.1298871428181223,True,False,True,False,True,False,False,False,True,False,False,True,False,True,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,True,Normal_Weight
-0.049714484902507336,-1.0899913298849377,-1.4735957991687152,True,False,True,False,False,True,False,False,True,False,False,True,False,False,False,True,False,True,False,False,False,True,False,True,False,False,False,False,False,True,Normal_Weight
0.2649700057397492,-0.017981394952780436,-0.6334190836450437,False,True,False,True,True,False,False,False,True,True,False,False,False,False,True,False,False,True,False,False,False,True,False,True,False,False,False,True,False,False,Normal_Weight
-0.2070567302236356,-0.4467853689256443,-1.015317590701258,True,False,False,True,True,False,False,True,False,False,False,True,False,False,False,True,False,True,False,False,False,False,True,True,False,False,False,False,True,False,Normal_Weight
-0.5217412208658921,-1.9475992778306654,-1.7027349034024437,True,False,True,False,True,False,False,False,True,True,False,False,False,False,True,False,False,True,False,True,False,False,False,True,False,False,False,False,True,False,Insufficient_Weight
-0.5217412208658921,-1.9475992778306654,-1.7027349034024437,True,False,True,False,True,False,False,False,True,True,False,False,False,False,True,False,False,True,False,True,False,False,False,True,False,False,False,False,True,False,Insufficient_Weight
-0.2070567302236356,0.1964205920336515,-0.6334190836450437,False,True,True,False,True,False,False,True,False,False,False,True,False,False,False,True,False,True,False,False,False,False,True,False,True,False,False,True,False,False,Normal_Weight
-0.5217412208658921,-0.1251823884459964,-0.9007480385843938,True,False,True,False,False,True,False,False,True,True,False,False,False,False,False,True,False,True,False,True,False,False,False,True,False,False,False,False,True,False,Normal_Weight
-0.36439897554476386,-0.017981394952780436,-0.7709025461852806,False,True,False,True,True,False,False,True,False,False,False,True,False,False,True,False,False,True,False,True,False,False,False,True,False,False,False,False,False,True,Normal_Weight
-0.5217412208658921,-1.6259962973510176,-1.1298871428181223,True,False,True,False,False,True,False,True,False,False,False,False,True,False,True,False,False,False,True,False,False,True,False,True,False,False,False,False,True,False,Normal_Weight
-0.36439897554476386,-0.5539863624188602,-1.0916972921125008,True,False,False,True,False,True,False,False,True,False,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,True,False,Normal_Weight
2.1530769495932884,-1.5187953038578017,-0.2515205765888294,True,False,False,True,False,True,False,True,False,False,False,True,False,False,False,True,False,True,False,True,False,False,False,True,False,False,False,False,True,False,Obesity_Type_I
0.10762776041862093,-1.4115943103645856,-1.2062668442293651,True,False,True,False,False,True,False,True,False,True,False,False,False,False,False,True,False,True,False,False,False,True,False,True,False,False,False,False,True,False,Normal_Weight
0.10762776041862093,-1.4115943103645856,-1.2062668442293651,True,False,True,False,False,True,False,True,False,True,False,False,False,False,False,True,False,True,False,False,False,True,False,True,False,False,False,False,True,False,Normal_Weight
-0.36439897554476386,1.9116364879251047,0.13037793046738483,False,True,False,True,False,True,False,True,False,False,False,True,False,True,False,False,False,True,False,True,False,False,False,False,True,False,False,False,True,False,Overweight_Level_I
-0.36439897554476386,0.5180235725132994,0.321327183995492,False,True,False,True,True,False,False,True,False,False,False,True,False,False,False,True,False,True,False,False,False,False,True,False,False,True,False,False,False,True,Obesity_Type_I
-0.5217412208658921,-0.5539863624188602,0.05399822905614198,True,False,False,True,False,True,False,False,True,True,False,False,False,False,False,True,False,True,False,False,False,True,False,False,True,False,False,False,False,True,Obesity_Type_I
-0.5217412208658921,0.5180235725132994,-0.4424698301169366,False,True,False,True,False,True,False,False,True,False,False,True,False,False,False,True,False,True,False,True,False,False,False,False,True,False,False,False,True,False,Normal_Weight
-0.36439897554476386,-1.3043933168713697,-1.0916972921125008,True,False,False,True,False,True,False,True,False,True,False,False,False,False,False,True,False,True,False,True,False,False,False,True,False,False,False,False,False,True,Normal_Weight
-0.993767956829277,-1.5187953038578017,-1.3590262470518508,True,False,False,True,False,True,False,True,False,False,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,True,False,Normal_Weight
-0.36439897554476386,-2.162001264817097,-1.4354059484630937,True,False,False,True,True,False,False,True,False,True,False,False,False,False,False,True,False,True,False,False,False,False,True,True,False,False,False,False,False,True,Normal_Weight
-0.8364257115081487,-0.9827903363917218,-0.9389378892900152,True,False,False,True,False,True,False,False,True,True,False,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False,Normal_Weight
-1.1511102021504052,0.5180235725132994,-1.1298871428181223,True,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,True,False,False,False,False,True,False,False,False,False,True,Normal_Weight
-1.4657946927926617,-0.5539863624188602,-0.022381472355100875,True,False,False,True,False,True,False,False,True,False,False,True,False,False,False,True,False,True,False,False,False,False,True,False,False,True,False,False,False,True,Obesity_Type_I
-1.1511102021504052,-0.017981394952780436,-0.060571323060722305,True,False,False,True,True,False,False,True,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False,False,False,True,Overweight_Level_II
-0.2070567302236356,-0.8755893428985058,-1.282646545640608,False,True,False,True,False,True,False,True,False,False,False,True,False,False,False,True,False,True,False,False,True,False,False,False,True,False,False,False,True,False,Normal_Weight
-0.8364257115081487,-0.7683883494052922,-0.40427997941131516,True,False,False,True,True,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False,True,False,False,False,True,False,Overweight_Level_II
-0.2070567302236356,-0.3395843754324283,-0.4424698301169366,True,False,False,True,False,True,False,True,False,False,False,True,False,False,True,False,False,True,False,True,False,False,False,False,False,True,False,False,False,True,Overweight_Level_I
-0.2070567302236356,1.804435494431891,0.321327183995492,False,True,False,True,False,True,True,False,False,False,False,True,False,False,True,False,False,True,False,True,False,False,False,False,False,True,False,True,False,False,Overweight_Level_II
-0.5217412208658921,0.5180235725132994,-1.3972160977574724,False,True,False,True,True,False,False,False,True,False,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,False,True,Insufficient_Weight
-0.049714484902507336,-0.4467853689256443,-0.747988635761908,False,True,False,True,False,True,False,False,True,True,False,False,False,False,False,True,False,True,False,False,True,False,False,True,False,False,False,False,False,True,Normal_Weight
-0.2070567302236356,0.6252245660065153,0.13037793046738483,False,True,True,False,False,True,False,False,True,False,False,True,False,False,False,True,False,True,False,True,False,False,False,True,False,False,False,False,False,True,Overweight_Level_II
-0.993767956829277,0.5180235725132994,-0.2515205765888294,False,True,False,True,False,True,False,True,False,False,False,True,False,True,False,False,False,True,False,True,False,False,False,True,False,False,False,True,False,False,Overweight_Level_I
-0.8364257115081487,-0.3395843754324283,-0.7097987850562866,False,True,True,False,False,True,False,True,False,False,False,True,False,False,False,True,False,True,False,False,True,False,False,True,False,False,False,False,True,False,Normal_Weight
-0.8364257115081487,-0.5539863624188602,-0.9771277399956366,True,False,True,False,False,True,False,False,True,True,False,False,False,False,False,True,False,False,True,False,True,False,False,True,False,False,False,False,True,False,Normal_Weight
-0.6790834661870204,0.1964205920336515,-0.6334190836450437,False,True,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,True,False,False,False,True,False,False,False,False,True,False,Normal_Weight
0.42231225106087744,-0.017981394952780436,-0.3279002780000723,False,True,True,False,False,True,False,False,True,False,False,True,False,False,False,True,False,True,False,False,True,False,False,False,True,False,False,True,False,False,Overweight_Level_II
-0.6790834661870204,-1.3043933168713697,-1.282646545640608,True,False,False,True,False,True,False,True,False,False,False,False,True,False,True,False,False,True,False,False,True,False,False,False,True,False,False,False,False,True,Normal_Weight
-0.2070567302236356,-0.8755893428985058,-1.0916972921125008,False,True,True,False,True,False,False,True,False,False,False,True,False,False,False,True,False,True,False,False,True,False,False,True,False,False,False,False,False,True,Normal_Weight
-0.8364257115081487,-0.5539863624188602,-1.1680769935237438,True,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,False,True,False,True,False,False,False,False,True,False,True,False,False,Normal_Weight
5.771948591979239,-0.5539863624188602,-0.7861784864675294,True,False,True,False,False,True,False,False,True,False,False,True,False,True,False,False,False,True,False,False,True,False,False,False,True,False,False,True,False,False,Normal_Weight
0.8943389870242623,0.7324255594997313,0.855985093874192,False,True,False,True,False,True,False,False,True,False,False,True,False,False,False,True,False,True,False,False,False,True,False,True,False,False,False,False,True,False,Obesity_Type_I
-0.049714484902507336,-0.017981394952780436,-0.4424698301169366,False,True,False,True,False,True,False,True,False,False,False,True,False,False,False,True,False,True,False,False,True,False,False,True,False,False,False,False,True,False,Overweight_Level_I
0.10762776041862093,0.9468275464861633,-0.5570393822338009,False,True,False,True,False,True,False,True,False,False,False,True,False,False,False,True,False,True,False,False,True,False,False,False,True,False,False,False,True,False,Normal_Weight
3.097130421520058,-1.0899913298849377,-0.2515205765888294,False,True,False,True,True,False,False,True,False,False,False,True,False,False,False,True,False,True,False,True,False,False,False,True,False,False,False,False,False,True,Obesity_Type_I
